document_id,query_player,relevant_player,rank,top_1_document_id,top_1_player,top_5_document_ids,top_5_players,query_text
rk_4257,Grejohn Kyei,Grejohn Kyei,1,rk_4257,Grejohn Kyei,rk_4257 | rk_4258 | rk_2343 | rk_2767 | rk_4435,Grejohn Kyei | Grejohn Kyei | Florian Ayé | Amine Salama | Youssuf Sylla,identity: player (Player): Grejohn Kyei | nation (Nation): FRA | position (Pos): forward (FW) | club (Squad): Charleroi | age (Age): 28 | birth_year (Born): 1995 || attacking_stats: goals (Gls): 1 | assists (Ast): 0 | expected_goals (xG): 1.9 | expected_assists (xAG): 0.2 | non_penalty_expected_goals (npxG): 1.9 | expected_goal_involvements (xG+xAG): 0.51 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 7 | progressive_receptions (PrgR): 34 || usage_stats: matches_played (MP): 11 | starts (Starts): 5 | minutes_played (Min): 373 | full_match_equivalents (90s): 4.1 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_fra | position_forward | high_goals | medium_assists | high_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_4258,Grejohn Kyei,Grejohn Kyei,1,rk_4258,Grejohn Kyei,rk_4258 | rk_4257 | rk_4442 | rk_4232 | rk_2004,Grejohn Kyei | Grejohn Kyei | Jean Thierry Lazare | Ibrahim Karamoko | Thomas Lemar,"identity: player (Player): Grejohn Kyei | nation (Nation): FRA | position (Pos): forward, midfielder (FW,MF) | club (Squad): Standard Liège | age (Age): 28 | birth_year (Born): 1995 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.3 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 0.3 | expected_goal_involvements (xG+xAG): 0.36 || progression_stats: progressive_carries (PrgC): 4 | progressive_passes (PrgP): 5 | progressive_receptions (PrgR): 16 || usage_stats: matches_played (MP): 6 | starts (Starts): 2 | minutes_played (Min): 213 | full_match_equivalents (90s): 2.4 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_fra | position_forward | position_midfielder | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player"
rk_4259,Rajiv van La Parra,Rajiv van La Parra,1,rk_4259,Rajiv van La Parra,rk_4259 | rk_988 | rk_531 | rk_4285 | rk_3644,Rajiv van La Parra | Tijjani Noslin | Virgil van Dijk | Ar'jany Martha | Marco van Ginkel,"identity: player (Player): Rajiv van La Parra | nation (Nation): NED | position (Pos): midfielder, forward (MF,FW) | club (Squad): Beerschot | age (Age): 33 | birth_year (Born): 1991 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 2.0 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 2.0 | expected_goal_involvements (xG+xAG): 0.47 || progression_stats: progressive_carries (PrgC): 35 | progressive_passes (PrgP): 16 | progressive_receptions (PrgR): 58 || usage_stats: matches_played (MP): 6 | starts (Starts): 5 | minutes_played (Min): 467 | full_match_equivalents (90s): 5.2 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_ned | position_midfielder | position_forward | medium_goals | medium_assists | high_expected_goals | medium_expected_assists | high_progressive_carries | low_progressive_passes | high_progressive_receptions | low_minutes_played | regular_starter"
rk_4260,Bram Lagae,Bram Lagae,1,rk_4260,Bram Lagae,rk_4260 | rk_4147 | rk_4129 | rk_4414 | rk_4986,Bram Lagae | Matthieu Epolo | Gilles Dewaele | Matte Smets | Logan Ndenbe,identity: player (Player): Bram Lagae | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Kortrijk | age (Age): 20 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.7 | expected_assists (xAG): 0.8 | non_penalty_expected_goals (npxG): 0.7 | expected_goal_involvements (xG+xAG): 0.08 || progression_stats: progressive_carries (PrgC): 11 | progressive_passes (PrgP): 81 | progressive_receptions (PrgR): 11 || usage_stats: matches_played (MP): 19 | starts (Starts): 19 | minutes_played (Min): 1665 | full_match_equivalents (90s): 18.5 || discipline_stats: yellow_cards (CrdY): 5 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | high_progressive_passes | low_progressive_receptions | high_minutes_played | regular_starter
rk_4261,Hugo Lambotte,Hugo Lambotte,1,rk_4261,Hugo Lambotte,rk_4261 | rk_4035 | rk_4467 | rk_4133 | rk_4095,Hugo Lambotte | Arthur Alexis | Gerard Vandeplas | Alouis Diriken | Jo Coppens,identity: player (Player): Hugo Lambotte | nation (Nation): BEL | position (Pos): midfielder (MF) | club (Squad): Sint-Truiden | age (Age): 18 | birth_year (Born): 2006 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 2 | progressive_receptions (PrgR): 3 || usage_stats: matches_played (MP): 2 | starts (Starts): 0 | minutes_played (Min): 36 | full_match_equivalents (90s): 0.4 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4262,Mohamed Lamine Bayo,Mohamed Lamine Bayo,1,rk_4262,Mohamed Lamine Bayo,rk_4262 | rk_2596 | rk_1362 | rk_3968 | rk_5309,Mohamed Lamine Bayo | Mohamed Lamine Bayo | Morgan Guilavogui | Morlaye Sylla | Antony Alonso,identity: player (Player): Mohamed Lamine Bayo | nation (Nation): GUI | position (Pos): forward (FW) | club (Squad): Antwerp | age (Age): 26 | birth_year (Born): 1998 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 1.2 | expected_assists (xAG): 0.4 | non_penalty_expected_goals (npxG): 1.2 | expected_goal_involvements (xG+xAG): 0.57 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 8 | progressive_receptions (PrgR): 19 || usage_stats: matches_played (MP): 6 | starts (Starts): 3 | minutes_played (Min): 248 | full_match_equivalents (90s): 2.8 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_gui | position_forward | medium_goals | high_assists | medium_expected_goals | medium_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | rotation_player
rk_4263,Didier Lamkel Zé,Didier Lamkel Zé,1,rk_4263,Didier Lamkel Zé,rk_4263 | rk_341 | rk_1886 | rk_4933 | rk_1186,Didier Lamkel Zé | Bryan Mbeumo | Karl Etta | Eric Maxim Choupo-Moting | Kenan Yıldız,identity: player (Player): Didier Lamkel Zé | nation (Nation): CMR | position (Pos): forward (FW) | club (Squad): Sint-Truiden | age (Age): 27 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 4 | assists (Ast): 0 | expected_goals (xG): 4.3 | expected_assists (xAG): 0.4 | non_penalty_expected_goals (npxG): 2.6 | expected_goal_involvements (xG+xAG): 0.66 || progression_stats: progressive_carries (PrgC): 12 | progressive_passes (PrgP): 20 | progressive_receptions (PrgR): 64 || usage_stats: matches_played (MP): 9 | starts (Starts): 7 | minutes_played (Min): 641 | full_match_equivalents (90s): 7.1 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_cmr | position_forward | elite_goals | medium_assists | elite_expected_goals | medium_expected_assists | medium_progressive_carries | low_progressive_passes | high_progressive_receptions | low_minutes_played | regular_starter
rk_4264,Senne Lammens,Senne Lammens,1,rk_4264,Senne Lammens,rk_4264 | rk_1849 | rk_4113 | rk_426 | rk_2600,Senne Lammens | Thibaut Courtois | Ortwin De Wolf | Aaron Ramsdale | Benjamin Lecomte,identity: player (Player): Senne Lammens | nation (Nation): BEL | position (Pos): goalkeeper (GK) | club (Squad): Antwerp | age (Age): 22 | birth_year (Born): 2002 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 30 | starts (Starts): 30 | minutes_played (Min): 2700 | full_match_equivalents (90s): 30.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_4265,Amando Lapage,Amando Lapage,1,rk_4265,Amando Lapage,rk_4265 | rk_4266 | rk_4146 | rk_4352 | rk_795,Amando Lapage | Amando Lapage | Nunzio Engwanda | Louis Patris | Tiago Gabriel,identity: player (Player): Amando Lapage | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Anderlecht | age (Age): 19 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 1 | progressive_passes (PrgP): 6 | progressive_receptions (PrgR): 1 || usage_stats: matches_played (MP): 2 | starts (Starts): 1 | minutes_played (Min): 96 | full_match_equivalents (90s): 1.1 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | rotation_player
rk_4266,Amando Lapage,Amando Lapage,1,rk_4266,Amando Lapage,rk_4266 | rk_4265 | rk_4415 | rk_4156 | rk_4274,Amando Lapage | Amando Lapage | Milan Smits | Mathias Fixelles | Jonas Lietaert,identity: player (Player): Amando Lapage | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Westerlo | age (Age): 19 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 2 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 27 | full_match_equivalents (90s): 0.3 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4267,Loïc Lapoussin,Loïc Lapoussin,1,rk_4267,Loïc Lapoussin,rk_4267 | rk_4268 | rk_4212 | rk_2748 | rk_2595,Loïc Lapoussin | Loïc Lapoussin | Marco Ilaimaharitra | Rayan Raveloson | Kenny Lala,"identity: player (Player): Loïc Lapoussin | nation (Nation): MAD | position (Pos): midfielder, defender (MF,DF) | club (Squad): Sint-Truiden | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 1 | assists (Ast): 2 | expected_goals (xG): 1.8 | expected_assists (xAG): 0.9 | non_penalty_expected_goals (npxG): 1.8 | expected_goal_involvements (xG+xAG): 0.48 || progression_stats: progressive_carries (PrgC): 24 | progressive_passes (PrgP): 45 | progressive_receptions (PrgR): 38 || usage_stats: matches_played (MP): 6 | starts (Starts): 6 | minutes_played (Min): 506 | full_match_equivalents (90s): 5.6 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_mad | position_midfielder | position_defender | high_goals | high_assists | high_expected_goals | medium_expected_assists | high_progressive_carries | medium_progressive_passes | medium_progressive_receptions | low_minutes_played | regular_starter"
rk_4268,Loïc Lapoussin,Loïc Lapoussin,1,rk_4268,Loïc Lapoussin,rk_4268 | rk_4267 | rk_2748 | rk_4212 | rk_2694,Loïc Lapoussin | Loïc Lapoussin | Rayan Raveloson | Marco Ilaimaharitra | Loïc Nego,identity: player (Player): Loïc Lapoussin | nation (Nation): MAD | position (Pos): defender (DF) | club (Squad): Union SG | age (Age): 28 | birth_year (Born): 1996 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 0.8 | expected_assists (xAG): 1.7 | non_penalty_expected_goals (npxG): 0.8 | expected_goal_involvements (xG+xAG): 0.42 || progression_stats: progressive_carries (PrgC): 19 | progressive_passes (PrgP): 47 | progressive_receptions (PrgR): 33 || usage_stats: matches_played (MP): 6 | starts (Starts): 6 | minutes_played (Min): 532 | full_match_equivalents (90s): 5.9 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_mad | position_defender | high_goals | high_assists | medium_expected_goals | high_expected_assists | medium_progressive_carries | medium_progressive_passes | medium_progressive_receptions | low_minutes_played | regular_starter
rk_4269,Lion Lauberbach,Lion Lauberbach,1,rk_4269,Lion Lauberbach,rk_4269 | rk_3705 | rk_1549 | rk_970 | rk_1319,Lion Lauberbach | Kikas | Marvin Pieringer | Daniel Mosquera | Johannes Eggestein,identity: player (Player): Lion Lauberbach | nation (Nation): GER | position (Pos): forward (FW) | club (Squad): Mechelen | age (Age): 26 | birth_year (Born): 1998 || attacking_stats: goals (Gls): 3 | assists (Ast): 2 | expected_goals (xG): 6.6 | expected_assists (xAG): 2.3 | non_penalty_expected_goals (npxG): 6.6 | expected_goal_involvements (xG+xAG): 0.58 || progression_stats: progressive_carries (PrgC): 30 | progressive_passes (PrgP): 26 | progressive_receptions (PrgR): 100 || usage_stats: matches_played (MP): 25 | starts (Starts): 15 | minutes_played (Min): 1379 | full_match_equivalents (90s): 15.3 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_ger | position_forward | high_goals | high_assists | elite_expected_goals | high_expected_assists | high_progressive_carries | medium_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player
rk_4270,Henry Lawrence,Henry Lawrence,1,rk_4270,Henry Lawrence,rk_4270 | rk_4034 | rk_4088 | rk_4431 | rk_4131,Henry Lawrence | Sotiris Alexandropoulos | Ilay Camara | Bosko Sutalo | Daan Dierckx,identity: player (Player): Henry Lawrence | nation (Nation): ENG | position (Pos): defender (DF) | club (Squad): Standard Liège | age (Age): 22 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.2 | expected_assists (xAG): 0.7 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.04 || progression_stats: progressive_carries (PrgC): 21 | progressive_passes (PrgP): 74 | progressive_receptions (PrgR): 19 || usage_stats: matches_played (MP): 26 | starts (Starts): 24 | minutes_played (Min): 2075 | full_match_equivalents (90s): 23.1 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 1 || tags: nation_eng | position_defender | medium_goals | medium_assists | low_expected_goals | medium_expected_assists | high_progressive_carries | high_progressive_passes | medium_progressive_receptions | high_minutes_played | regular_starter
rk_4271,Theo Leoni,Theo Leoni,1,rk_4271,Theo Leoni,rk_4271 | rk_4124 | rk_4117 | rk_4192 | rk_4394,Theo Leoni | Leander Dendoncker | Brecht Dejaegere | Thorgan Hazard | Killian Sardella,"identity: player (Player): Theo Leoni | nation (Nation): BEL | position (Pos): midfielder, defender (MF,DF) | club (Squad): Anderlecht | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 2 | assists (Ast): 0 | expected_goals (xG): 1.8 | expected_assists (xAG): 1.9 | non_penalty_expected_goals (npxG): 1.8 | expected_goal_involvements (xG+xAG): 0.25 || progression_stats: progressive_carries (PrgC): 12 | progressive_passes (PrgP): 91 | progressive_receptions (PrgR): 46 || usage_stats: matches_played (MP): 22 | starts (Starts): 16 | minutes_played (Min): 1359 | full_match_equivalents (90s): 15.1 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_bel | position_midfielder | position_defender | high_goals | medium_assists | high_expected_goals | high_expected_assists | medium_progressive_carries | high_progressive_passes | medium_progressive_receptions | medium_minutes_played | rotation_player"
rk_4272,Fedde Leysen,Fedde Leysen,1,rk_4272,Fedde Leysen,rk_4272 | rk_4368 | rk_4433 | rk_4986 | rk_4129,Fedde Leysen | Toon Raemaekers | Ross Sykes | Logan Ndenbe | Gilles Dewaele,identity: player (Player): Fedde Leysen | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Union SG | age (Age): 21 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.8 | expected_assists (xAG): 0.8 | non_penalty_expected_goals (npxG): 0.8 | expected_goal_involvements (xG+xAG): 0.09 || progression_stats: progressive_carries (PrgC): 13 | progressive_passes (PrgP): 114 | progressive_receptions (PrgR): 12 || usage_stats: matches_played (MP): 23 | starts (Starts): 16 | minutes_played (Min): 1562 | full_match_equivalents (90s): 17.4 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | elite_progressive_passes | low_progressive_receptions | high_minutes_played | rotation_player
rk_4273,Tobe Leysen,Tobe Leysen,1,rk_4273,Tobe Leysen,rk_4273 | rk_1056 | rk_3894 | rk_893 | rk_3746,Tobe Leysen | Ivan Provedel | Joel Robles | Nicola Leali | Nico Mantl,identity: player (Player): Tobe Leysen | nation (Nation): BEL | position (Pos): goalkeeper (GK) | club (Squad): OH Leuven | age (Age): 22 | birth_year (Born): 2002 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.2 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.01 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 29 | starts (Starts): 29 | minutes_played (Min): 2610 | full_match_equivalents (90s): 29.0 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 0 || tags: nation_bel | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_4274,Jonas Lietaert,Jonas Lietaert,1,rk_4274,Jonas Lietaert,rk_4274 | rk_4118 | rk_4112 | rk_4422 | rk_1084,Jonas Lietaert | Maxime Delanghe | Nils De Wilde | Jorne Spileers | Richie Sagrado,identity: player (Player): Jonas Lietaert | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Cercle Brugge | age (Age): 20 | birth_year (Born): 2004 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 3 | progressive_receptions (PrgR): 4 || usage_stats: matches_played (MP): 2 | starts (Starts): 0 | minutes_played (Min): 58 | full_match_equivalents (90s): 0.6 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4275,Kilian Lokembo,Kilian Lokembo,1,rk_4275,Kilian Lokembo,rk_4275 | rk_4328 | rk_4070 | rk_4194 | rk_4147,Kilian Lokembo | Lucas Noubi | Arnaud Bodart | Laurent Henkinet | Matthieu Epolo,identity: player (Player): Kilian Lokembo | nation (Nation): BEL | position (Pos): defender (DF) | club (Squad): Standard Liège | age (Age): 22 | birth_year (Born): 2002 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 3 | full_match_equivalents (90s): 0.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_4276,Ridwane M'Barki,Ridwane M'Barki,1,rk_4276,Ridwane M'Barki,rk_4276 | rk_4024 | rk_4462 | rk_4286 | rk_4385,Ridwane M'Barki | Desmond Acquah | Jasper Van Oudenhove | Kéres Masangu | Gilles Ruyssen,"identity: player (Player): Ridwane M'Barki | nation (Nation): BEL | position (Pos): defender, midfielder (DF,MF) | club (Squad): Dender | age (Age): 30 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 8 | progressive_passes (PrgP): 3 | progressive_receptions (PrgR): 11 || usage_stats: matches_played (MP): 7 | starts (Starts): 0 | minutes_played (Min): 148 | full_match_equivalents (90s): 1.6 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_bel | position_defender | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | medium_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played"
rk_4277,Ali Maamar,Ali Maamar,1,rk_4277,Ali Maamar,rk_4277 | rk_5765 | rk_624 | rk_1780 | rk_2303,Ali Maamar | Leonardo Marchi | Reda Belahyane | Ismael Bekhoucha | Yunis Abdelhamid,"identity: player (Player): Ali Maamar | nation (Nation): MAR | position (Pos): defender, midfielder (DF,MF) | club (Squad): Anderlecht | age (Age): 19 | birth_year (Born): 2005 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.2 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.05 || progression_stats: progressive_carries (PrgC): 11 | progressive_passes (PrgP): 13 | progressive_receptions (PrgR): 21 || usage_stats: matches_played (MP): 6 | starts (Starts): 5 | minutes_played (Min): 425 | full_match_equivalents (90s): 4.7 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_mar | position_defender | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | medium_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | regular_starter"
rk_4278,Kevin Mac Allister,Kevin Mac Allister,1,rk_4278,Kevin Mac Allister,rk_4278 | rk_5687 | rk_335 | rk_1539 | rk_5830,Kevin Mac Allister | Kevin Jappert | Lisandro Martínez | Felix Passlack | Gonzalo Montiel,identity: player (Player): Kevin Mac Allister | nation (Nation): ARG | position (Pos): defender (DF) | club (Squad): Union SG | age (Age): 26 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 2 | assists (Ast): 0 | expected_goals (xG): 1.3 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 1.3 | expected_goal_involvements (xG+xAG): 0.08 || progression_stats: progressive_carries (PrgC): 10 | progressive_passes (PrgP): 118 | progressive_receptions (PrgR): 15 || usage_stats: matches_played (MP): 26 | starts (Starts): 23 | minutes_played (Min): 2030 | full_match_equivalents (90s): 22.6 || discipline_stats: yellow_cards (CrdY): 9 | red_cards (CrdR): 1 || tags: nation_arg | position_defender | high_goals | medium_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | elite_progressive_passes | medium_progressive_receptions | high_minutes_played | regular_starter
rk_4279,Koki Machida,Koki Machida,1,rk_4279,Koki Machida,rk_4279 | rk_4339 | rk_4084 | rk_5270 | rk_4029,Koki Machida | Takuma Ominami | Christian Burgess | Maya Yoshida | Takahiro Akimoto,identity: player (Player): Koki Machida | nation (Nation): JPN | position (Pos): defender (DF) | club (Squad): Union SG | age (Age): 26 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.6 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 0.6 | expected_goal_involvements (xG+xAG): 0.05 || progression_stats: progressive_carries (PrgC): 18 | progressive_passes (PrgP): 124 | progressive_receptions (PrgR): 20 || usage_stats: matches_played (MP): 25 | starts (Starts): 22 | minutes_played (Min): 1886 | full_match_equivalents (90s): 21.0 || discipline_stats: yellow_cards (CrdY): 3 | red_cards (CrdR): 1 || tags: nation_jpn | position_defender | medium_goals | medium_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | elite_progressive_passes | medium_progressive_receptions | high_minutes_played | regular_starter
rk_4280,Nicolas Madsen,Nicolas Madsen,1,rk_4280,Nicolas Madsen,rk_4280 | rk_5215 | rk_4226 | rk_1685 | rk_404,Nicolas Madsen | Jeppe Tverskov | Mathias Jørgensen | Jonas Wind | William Osula,identity: player (Player): Nicolas Madsen | nation (Nation): DEN | position (Pos): midfielder (MF) | club (Squad): Westerlo | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 1.0 | expected_assists (xAG): 0.6 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.41 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 25 | progressive_receptions (PrgR): 17 || usage_stats: matches_played (MP): 4 | starts (Starts): 4 | minutes_played (Min): 356 | full_match_equivalents (90s): 4.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_den | position_midfielder | high_goals | high_assists | medium_expected_goals | medium_expected_assists | low_progressive_carries | medium_progressive_passes | medium_progressive_receptions | low_minutes_played | regular_starter
rk_4281,Mathieu Maertens,Mathieu Maertens,1,rk_4281,Mathieu Maertens,rk_4281 | rk_4476 | rk_4486 | rk_4361 | rk_1974,Mathieu Maertens | Thibaud Verlinden | Thibault Vlietinck | Ewoud Pletinckx | Adnan Januzaj,"identity: player (Player): Mathieu Maertens | nation (Nation): BEL | position (Pos): forward, midfielder (FW,MF) | club (Squad): OH Leuven | age (Age): 29 | birth_year (Born): 1995 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 1.4 | expected_assists (xAG): 0.9 | non_penalty_expected_goals (npxG): 1.4 | expected_goal_involvements (xG+xAG): 0.27 || progression_stats: progressive_carries (PrgC): 6 | progressive_passes (PrgP): 19 | progressive_receptions (PrgR): 41 || usage_stats: matches_played (MP): 12 | starts (Starts): 11 | minutes_played (Min): 774 | full_match_equivalents (90s): 8.6 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_bel | position_forward | position_midfielder | high_goals | high_assists | medium_expected_goals | medium_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | medium_minutes_played | regular_starter"
